Id,OrgId,IncidentId,AlertId,Timestamp,DetectorId,AlertTitle,Category,MitreTechniques,IncidentGrade,ActionGrouped,ActionGranular,EntityType,EvidenceRole,DeviceId,Sha256,IpAddress,Url,AccountSid,AccountUpn,AccountObjectId,AccountName,DeviceName,NetworkMessageId,EmailClusterId,RegistryKey,RegistryValueName,RegistryValueData,ApplicationId,ApplicationName,OAuthApplicationId,ThreatFamily,FileName,FolderPath,ResourceIdName,ResourceType,Roles,OSFamily,OSVersion,AntispamDirection,SuspicionLevel,LastVerdict,CountryCode,State,City
1597727837376,3712,53233,973636,2024-06-06T19:53:47.000Z,0,0,InitialAccess,T1078;T1078.004,FalsePositive,,,Ip,Related,98799,138268,359205,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,0,73,6608
1434519080911,24,132074,343782,2024-06-09T23:18:10.000Z,5,21,SuspiciousActivity,,BenignPositive,,,User,Impacted,98799,138268,360606,160396,839,1141,835,896,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
438086665839,7,175,974,2024-05-26T22:23:39.000Z,21,51,Impact,,FalsePositive,,,Ip,Related,98799,138268,11345,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
128849018904,6,2062,1150,2024-05-23T03:16:10.000Z,17,183,Impact,,BenignPositive,,,Ip,Related,98799,138268,659,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
360777254628,0,560,72465,2024-06-04T08:56:52.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,User,Impacted,98799,138268,360606,160396,218,303,210,245,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
360777256938,194,511,672186,2024-06-05T20:18:19.000Z,137,116,Impact,T1485,BenignPositive,,,Ip,Related,98799,138268,24,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1374389537640,75,56,1193798,2024-06-10T06:41:48.000Z,7,6,InitialAccess,,TruePositive,,,User,Impacted,98799,138268,360606,160396,35324,56981,35248,37846,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1065151892813,393,1472,382682,2024-06-11T07:10:24.000Z,4,3,InitialAccess,,TruePositive,,,Ip,Related,98799,138268,16834,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,0,31,114
523986011928,0,99,970282,2024-06-12T12:37:28.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,User,Impacted,98799,138268,360606,160396,4902,6834,4904,5221,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
910533070994,420,105000,159990,2024-06-05T16:42:51.000Z,329,326,Discovery,T1087;T1087.002,TruePositive,,,User,Impacted,98799,138268,360606,160396,27196,673934,425863,10630,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,Destination,5,66,,,,242,1445,10630
506806143642,8,44501,729435,2024-06-12T21:50:37.000Z,3,4,SuspiciousActivity,,TruePositive,,,Ip,Related,98799,138268,96573,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
1185410973735,6,11411,421408,2024-06-08T12:20:04.000Z,3,4,SuspiciousActivity,,BenignPositive,,,Process,Related,98799,2,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,1,1,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
1529008361985,270,161714,112786,2024-06-12T18:22:25.000Z,157,3131,Exfiltration,,BenignPositive,,,User,Impacted,98799,138268,360606,160396,19864,31834,19441,21161,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1056561957332,28,24215,22607,2024-06-03T14:03:43.000Z,1,1,InitialAccess,T1566.002,TruePositive,,,MailCluster,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,4265727385.0,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,Malicious,242,1445,10630
1657857381241,398,128248,1137594,2024-06-10T20:57:34.000Z,789,1079,InitialAccess,T1566,TruePositive,,,User,Impacted,98799,138268,360606,160396,140146,156565,168965,144996,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
798863920638,475,73463,157416,2024-06-09T05:16:44.000Z,1,1,InitialAccess,T1566.002,TruePositive,,,User,Impacted,98799,138268,360606,160396,130132,126920,154386,141200,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
970662609528,17,368271,1119458,2024-06-12T16:36:32.000Z,20,398,Exfiltration,,FalsePositive,,,Ip,Related,98799,138268,355,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1451698947066,891,9355,237340,2024-06-13T00:21:05.000Z,6,5,InitialAccess,T1566,FalsePositive,,,MailMessage,Related,98799,138268,360606,160396,441377,29415,425863,453297,153085,33486,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
300647711718,56,20489,144010,2024-06-08T20:09:49.000Z,222,199,CommandAndControl,T1055;T1105,BenignPositive,,,Ip,Related,98799,138268,2544,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
1494648621632,371,1325,7874,2024-06-05T23:00:37.000Z,66,48,InitialAccess,,TruePositive,,,Mailbox,Impacted,98799,138268,360606,160396,4351,5276,4324,4622,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,Malicious,242,1445,10630
335007452396,59,319532,702342,2024-06-06T22:11:39.000Z,2,2,CommandAndControl,,BenignPositive,,,Process,Related,98799,0,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,0,4,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
953482740979,117,512535,540383,2024-06-04T03:14:54.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,User,Impacted,98799,138268,360606,160396,699,937,692,747,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1451698949933,14,3843,2875,2024-05-22T06:08:00.000Z,29,20,Impact,,TruePositive,,,Ip,Related,98799,138268,1399,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
927712936718,130,132901,138382,2024-06-10T01:49:52.000Z,1,1,InitialAccess,T1566.002,TruePositive,,,Mailbox,Impacted,98799,138268,360606,160396,21757,18419,21974,23650,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1709396987937,86,586,256226,2024-06-05T18:34:41.000Z,2,2,CommandAndControl,,BenignPositive,,,User,Impacted,98799,138268,360606,160396,75115,116050,66290,79549,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
240518169168,42,228,228789,2024-06-06T15:51:36.000Z,43,28,Malware,T1027;T1027.002;T1027.005;T1105;T1204.002,BenignPositive,,,Process,Related,98799,2255,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,2599,10,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
1382979471619,52,4760,3291,2024-06-11T04:32:47.000Z,259,219,CommandAndControl,,BenignPositive,,,Url,Related,98799,138268,360606,125283,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1331439863612,0,89,1022496,2024-06-07T20:38:14.000Z,4,3,InitialAccess,,TruePositive,,,Ip,Related,98799,138268,12613,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,5,1445,10630
257698039607,0,4612,121933,2024-06-05T10:45:49.000Z,14,12,CredentialAccess,T1110;T1110.003;T1110.001,TruePositive,,,User,Impacted,98799,138268,360606,160396,3049,4085,3058,3219,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1297080125117,26,14139,62176,2024-06-09T23:12:33.000Z,85,63,Discovery,T1007;T1016;T1018;T1049;T1087;T1135,BenignPositive,,,Process,Related,98799,49,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,41,14,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
687194771330,208,13607,19466,2024-06-12T20:16:41.000Z,114,92,CredentialAccess,T1003;T1005;T1119;T1539;T1550.004;T1552.001;T1555.003;T1555.004,BenignPositive,,,File,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,20,13811,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
1529008357958,317,225774,1534043,2024-06-03T14:00:23.000Z,25,17,InitialAccess,,BenignPositive,,,Mailbox,Impacted,98799,138268,360606,160396,51229,90580,56681,57640,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1065151891898,798,19035,519564,2024-06-09T08:14:57.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1700807052576,35,139,1232130,2024-06-09T09:30:59.000Z,19,15,InitialAccess,,TruePositive,,,Ip,Related,98799,138268,29,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,13,37,42
790273986967,71,33,598,2024-06-04T01:34:32.000Z,103,38,InitialAccess,,FalsePositive,,,Ip,Related,98799,138268,81255,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1348619734109,228,33755,95352,2024-06-06T11:54:54.000Z,6,5,InitialAccess,T1566,BenignPositive,,,User,Impacted,98799,138268,360606,160396,40694,32170,39756,43780,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
197568499533,14,198,162,2024-05-23T15:39:18.000Z,41,58,Impact,,TruePositive,,,Ip,Related,98799,138268,5098,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
326417519293,165,98496,694735,2024-06-12T15:32:02.000Z,2,2,CommandAndControl,,BenignPositive,,,Url,Related,98799,138268,360606,86810,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
773094117072,3,112525,629612,2024-06-16T05:24:52.000Z,3,4,SuspiciousActivity,,BenignPositive,,,Process,Related,98799,20,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,1,1,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
1683627183798,12,2451,1324,2024-05-21T18:29:08.000Z,16,41,Impact,,BenignPositive,,,Ip,Related,98799,138268,8218,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1056561956374,32,840,88355,2024-06-06T22:15:55.000Z,3,4,SuspiciousActivity,,BenignPositive,,,Ip,Related,98799,138268,56654,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
1451698947428,149,69564,759981,2024-06-16T04:00:20.000Z,2,2,CommandAndControl,,BenignPositive,,,Machine,Impacted,15376,138268,360606,160396,441377,673934,425863,453297,21529,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,0,0,,Suspicious,Suspicious,242,1445,10630
1623497638934,848,25694,1466577,2024-06-13T17:34:15.000Z,25,17,InitialAccess,,TruePositive,,,User,Impacted,98799,138268,360606,160396,9260,7960,9374,9850,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1116691500667,3,265904,206660,2024-06-04T13:25:42.000Z,2,2,CommandAndControl,,BenignPositive,,,User,Impacted,98799,138268,360606,160396,100894,176594,105620,96126,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
575525620868,76,189,975590,2024-06-05T11:53:19.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,User,Impacted,98799,138268,360606,160396,7242,10515,7207,7699,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1443109013265,0,303,35610,2024-06-05T08:55:20.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
927712938467,28,23726,51296,2024-06-08T21:49:16.000Z,1,1,InitialAccess,T1566.002,TruePositive,,,MailMessage,Related,98799,138268,360606,160396,441377,62773,425863,453297,153085,56367,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,Inbound,,NoThreatsFound,242,1445,10630
584115555473,51,4672,136564,2024-06-13T21:35:46.000Z,39,26,Execution,T1559;T1106;T1059.005,BenignPositive,,,File,Related,98799,21,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,3,6,3586,,,5,66,,,,242,1445,10630
1322849928422,634,55954,343997,2024-06-10T02:49:30.000Z,5,49,SuspiciousActivity,,FalsePositive,,,User,Impacted,98799,138268,360606,160396,2022,2675,2015,2117,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1494648621730,40,373534,1096591,2024-06-11T02:50:42.000Z,2,2,CommandAndControl,,BenignPositive,,,Url,Related,98799,138268,360606,0,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
1391569409068,198,2026,3886,2024-06-07T04:35:21.000Z,119,99,SuspiciousActivity,,BenignPositive,,,User,Impacted,98799,138268,360606,160396,441377,673934,425863,6510,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1460288881844,16,65794,70517,2024-06-13T16:39:18.000Z,24,73,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,606595,425863,453297,153085,413193,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1159641172886,188,51440,31696,2024-06-09T17:43:55.000Z,1,1,InitialAccess,T1566.002,BenignPositive,,,User,Impacted,98799,138268,360606,160396,82069,84034,84968,86142,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
919123003049,26,1450,152477,2024-06-08T05:04:35.000Z,62,46,Execution,T1059.003,BenignPositive,,,Process,Related,98799,19,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,16,14,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
584115556518,179,1240,39146,2024-06-13T00:25:31.000Z,153,15680,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,3797,425863,453297,153085,4505,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
850403526202,41,91669,64374,2024-06-04T17:46:28.000Z,32,21497,Exfiltration,,TruePositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,546759,425863,453297,153085,183873,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1314259993424,107,60437,242037,2024-06-09T23:49:41.000Z,1,1,InitialAccess,T1566.002,TruePositive,,,User,Impacted,98799,138268,360606,160396,56741,210875,56793,55914,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
386547058135,65,1298,779,2024-06-13T03:02:17.000Z,35,23,InitialAccess,T1566,FalsePositive,,,Mailbox,Impacted,98799,138268,360606,160396,57495,54854,57844,54841,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
51539607552,25,72023,36154,2024-06-10T09:14:01.000Z,30,15012,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,357101,425863,453297,153085,25450,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
687194769199,45,8830,27406,2024-06-11T23:04:35.000Z,6,5,InitialAccess,T1566,FalsePositive,,,Mailbox,Impacted,98799,138268,360606,160396,1,3,1,1,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,Malicious,242,1445,10630
1073741824021,6,120438,196784,2024-06-07T18:19:42.000Z,3,4,SuspiciousActivity,,BenignPositive,,,Ip,Related,98799,138268,7528,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
541165880948,7,158,916,2024-05-25T03:55:51.000Z,21,379,Impact,,FalsePositive,,,Ip,Related,98799,138268,3859,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1357209669266,3,52448,751090,2024-06-08T14:41:14.000Z,2,2,CommandAndControl,,BenignPositive,,,Url,Related,98799,138268,360606,56,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
68719477291,317,512161,1531216,2024-06-12T17:47:45.000Z,25,17,InitialAccess,,BenignPositive,,,User,Impacted,98799,138268,360606,160396,226793,307072,262048,288996,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
60129547017,38,203686,473067,2024-06-12T17:41:37.000Z,3,4,SuspiciousActivity,,BenignPositive,,,Process,Related,98799,0,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,0,4,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
42949674740,0,130,543712,2024-06-08T23:26:09.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1486058689377,360,324359,1605163,2024-06-04T20:42:35.000Z,2995,104565,Exfiltration,,FalsePositive,,,User,Impacted,98799,138268,360606,160396,354233,509815,392655,355744,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
343597387461,3,25647,192664,2024-06-04T18:59:10.000Z,3,231,SuspiciousActivity,,BenignPositive,,,User,Impacted,98799,138268,360606,160396,84222,120530,83122,84813,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
455266536555,318,59514,44843,2024-06-15T01:00:47.000Z,1,1,InitialAccess,T1566.002,BenignPositive,,,User,Impacted,98799,138268,360606,160396,40565,33461,39603,43242,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1185410976271,28,146068,150972,2024-06-09T05:50:56.000Z,1,1,InitialAccess,T1566.002,TruePositive,,,Url,Related,98799,138268,360606,166,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,Malicious,242,1445,10630
231928235189,180,222083,452215,2024-06-07T13:36:47.000Z,6,5,InitialAccess,T1566,BenignPositive,,,MailCluster,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,2927948344.0,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,NoThreatsFound,242,1445,10630
455266537333,14,2032,284,2024-05-24T00:05:44.000Z,41,763,Impact,,BenignPositive,,,Ip,Related,98799,138268,55520,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
601295424398,50,0,171041,2024-06-11T04:39:57.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,CloudLogonSession,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1211180779252,26,10360,1428859,2024-06-11T11:59:21.000Z,513,551,Malware,,BenignPositive,,,Machine,Impacted,1,138268,360606,160396,441377,673934,425863,453297,1,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,0,0,,Suspicious,Suspicious,242,1445,10630
463856471410,2,24088,15976,2024-06-10T01:26:39.000Z,15,13,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,126752,425863,453297,153085,39360,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
120259084309,6,1782,1271,2024-05-23T03:06:16.000Z,17,173,Impact,,BenignPositive,,,Ip,Related,98799,138268,1278,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
781684048972,47,9650,29771,2024-06-01T20:37:44.000Z,71,146,Impact,,FalsePositive,,,Ip,Related,98799,138268,4247,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1486058686131,0,260,525548,2024-06-06T12:15:01.000Z,7,6,InitialAccess,,TruePositive,,,Ip,Related,98799,138268,22791,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,25,49,47
300647715344,982,11348,120736,2024-06-12T14:43:05.000Z,6,5,InitialAccess,T1566,BenignPositive,,,MailCluster,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,NoThreatsFound,242,1445,10630
1511828489994,0,166,843696,2024-06-07T15:50:08.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1486058687656,828,25764,666349,2024-06-04T23:02:03.000Z,13,11,InitialAccess,T1566,BenignPositive,,,MailMessage,Related,98799,138268,360606,160396,441377,236811,425863,453297,153085,267475,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1099511632612,1461,72260,118831,2024-06-08T13:19:56.000Z,13,11,InitialAccess,T1566,TruePositive,,,MailCluster,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,Malicious,242,1445,10630
1683627184471,285,93400,139024,2024-06-08T13:34:48.000Z,241,224,InitialAccess,,BenignPositive,,,MailMessage,Related,98799,138268,360606,160396,441377,277,425863,453297,153085,349582,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
670014898927,602,562157,1551982,2024-06-04T02:35:47.000Z,5,366,SuspiciousActivity,,,ContainAccount,update stsrefreshtokenvalidfrom timestamp.,User,Impacted,98799,138268,360606,160396,81356,121762,85341,83904,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1477468752862,210,3915,12366,2024-06-06T17:13:58.000Z,91,68,CredentialAccess,T1110;T1110.001;T1110.003,FalsePositive,,,User,Related,98799,138268,360606,160396,108448,673934,425863,117013,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,Contextual,5,66,,,,242,1445,10630
1340029798735,28,560877,1623700,2024-06-09T11:18:56.000Z,118,98,InitialAccess,,TruePositive,,,User,Impacted,98799,138268,360606,160396,123764,224548,166553,149693,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1434519079463,95,28325,8447,2024-05-23T17:31:32.000Z,106,79,Impact,,TruePositive,,,User,Impacted,98799,138268,360606,160396,9358,13996,9201,9262,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
850403524678,6,379323,424910,2024-06-13T07:04:47.000Z,2,2,CommandAndControl,,BenignPositive,,,Url,Related,98799,138268,360606,84,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
1657857378048,0,115,1350192,2024-06-07T16:10:27.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1434519079547,245,45173,729305,2024-06-12T19:02:30.000Z,3,4,SuspiciousActivity,,TruePositive,,,Machine,Impacted,2618,138268,360606,160396,441377,673934,425863,453297,4881,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
549755817734,3,125261,687487,2024-06-16T08:06:57.000Z,2,2,CommandAndControl,,BenignPositive,,,User,Impacted,98799,138268,360606,160396,115431,196782,117073,122816,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
1245540518250,48,257253,596414,2024-06-17T02:26:37.000Z,5,72,SuspiciousActivity,,BenignPositive,,,Ip,Related,98799,138268,696,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,Contextual,5,66,,,,242,1445,10630
1133871367943,0,218,333834,2024-06-04T09:39:20.000Z,14,12,CredentialAccess,T1110;T1110.003;T1110.001,TruePositive,,,User,Impacted,98799,138268,360606,160396,2670,3554,2687,2823,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
326417519698,46,6120,4286,2024-06-04T04:24:07.000Z,64,42,CommandAndControl,T1568;T1008,FalsePositive,,,Ip,Related,98799,138268,2684,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
154618825744,1070,107596,872329,2024-06-13T03:04:24.000Z,0,0,InitialAccess,T1078;T1078.004,FalsePositive,,,Ip,Related,98799,138268,233040,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,12,102,7576
944892808565,35,276,530680,2024-06-07T15:38:23.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,User,Impacted,98799,138268,360606,160396,1004,1374,997,1055,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
601295423755,2053,71781,226020,2024-06-06T19:23:19.000Z,11,9,InitialAccess,T1566,BenignPositive,,,MailMessage,Related,98799,138268,360606,160396,441377,218210,425863,453297,153085,238428,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
738734376579,7,427,666,2024-05-27T05:27:55.000Z,22,10,Impact,,FalsePositive,,,Ip,Related,98799,138268,1107,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
309237646174,61,3011,555589,2024-06-04T15:34:16.000Z,5,31,SuspiciousActivity,,FalsePositive,,,User,Impacted,98799,138268,360606,160396,408,534,400,435,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
